사용일자,요일,노선명,역명,승하차총승객수
2019-06-11,화,1호선,금천구청,28997.0
2019-06-11,화,1호선,독산,41243.0
2019-06-11,화,1호선,지제,5694.0
2019-06-11,화,1호선,개봉,55334.0
2019-06-11,화,1호선,오류동,27378.0
2019-06-11,화,1호선,주안,51292.0
2019-06-11,화,1호선,구일,17739.0
2019-06-11,화,1호선,온수,17880.0
2019-06-11,화,4호선,이촌,8871.0
2019-06-11,화,3호선,옥수,93.0
2019-06-11,화,1호선,외대앞,24802.0
2019-06-11,화,1호선,신이문,20458.0
2019-06-11,화,1호선,석계,23523.0
2019-06-11,화,1호선,광운대,23540.0
2019-06-11,화,1호선,월계,17694.0
2019-06-11,화,1호선,녹천,10690.0
2019-06-11,화,1호선,방학,22963.0
2019-06-11,화,1호선,도봉,14548.0
2019-06-11,화,1호선,도봉산,15558.0
2019-06-11,화,4호선,산본,43381.0
2019-06-11,화,4호선,대야미,10204.0
2019-06-11,화,4호선,한대앞,21957.0
2019-06-11,화,4호선,중앙,39849.0
2019-06-11,화,4호선,고잔,20222.0
2019-06-11,화,4호선,정왕,22303.0
2019-06-11,화,4호선,오이도,23255.0
2019-06-11,화,4호선,수리산,9607.0
2019-06-11,화,4호선,선바위,20496.0
2019-06-11,화,4호선,경마공원,2624.0
2019-06-11,화,4호선,대공원,9097.0
2019-06-11,화,4호선,과천,11911.0
2019-06-11,화,4호선,정부과천청사,25516.0
2019-06-11,화,4호선,평촌,43265.0
2019-06-11,화,2호선,선릉,37061.0
2019-06-11,화,3호선,도곡,16911.0
2019-06-11,화,3호선,수서,32673.0
2019-06-11,화,3호선,백석,25741.0
2019-06-11,화,1호선,회기,65617.0
2019-06-11,화,4호선,서울역,11088.0
2019-06-11,화,2호선,신촌,2698.0
2019-06-11,화,2호선,홍대입구,4332.0
2019-06-11,화,4호선,서울역,1.0
2019-06-11,화,5호선,방화,16737.0
2019-06-11,화,5호선,개화산,14024.0
2019-06-11,화,5호선,김포공항,14856.0
2019-06-11,화,5호선,송정,20550.0
2019-06-11,화,5호선,마곡,15604.0
2019-06-11,화,5호선,발산,43983.0
2019-06-11,화,5호선,우장산,36971.0
2019-06-11,화,5호선,화곡,67469.0
2019-06-11,화,2호선,까치산,67538.0
2019-06-11,화,5호선,신정,26431.0
2019-06-11,화,5호선,목동,46694.0
2019-06-11,화,5호선,오목교,55914.0
2019-06-11,화,2호선,영등포구청,8932.0
2019-06-11,화,5호선,영등포시장,22587.0
2019-06-11,화,1호선,신길,8361.0
2019-06-11,화,5호선,여의도,62796.0
2019-06-11,화,5호선,여의나루,23505.0
2019-06-11,화,5호선,마포,34619.0
2019-06-11,화,5호선,애오개,17672.0
2019-06-11,화,2호선,충정로,11684.0
2019-06-11,화,5호선,서대문,46372.0
2019-06-11,화,5호선,광화문,82338.0
2019-06-11,화,3호선,종로3가,32163.0
2019-06-11,화,2호선,을지로4가,13222.0
2019-06-11,화,2호선,동대문역사문화공원,7624.0
2019-06-11,화,5호선,청구,9480.0
2019-06-11,화,5호선,신금호,15963.0
2019-06-11,화,5호선,행당,19244.0
2019-06-11,화,5호선,마장,13877.0
2019-06-11,화,5호선,답십리,37111.0
2019-06-11,화,5호선,장한평,42080.0
2019-06-11,화,5호선,군자,26595.0
2019-06-11,화,5호선,아차산,33872.0
2019-06-11,화,5호선,광나루,32262.0
2019-06-11,화,5호선,천호,44973.0
2019-06-11,화,5호선,강동,44228.0
2019-06-11,화,5호선,길동,17705.0
2019-06-11,화,5호선,굽은다리,22480.0
2019-06-11,화,5호선,명일,19714.0
2019-06-11,화,5호선,고덕,23907.0
2019-06-11,화,5호선,상일동,28809.0
2019-06-11,화,5호선,둔촌동,20775.0
2019-06-11,화,5호선,올림픽공원,10766.0
2019-06-11,화,5호선,방이,17530.0
2019-06-11,화,3호선,오금,9324.0
2019-06-11,화,5호선,개롱,16764.0
2019-06-11,화,5호선,거여,18158.0
2019-06-11,화,5호선,마천,12791.0
2019-06-11,화,6호선,응암,41531.0
2019-06-11,화,6호선,역촌,10147.0
2019-06-11,화,3호선,불광,11301.0
2019-06-11,화,6호선,독바위,6897.0
2019-06-11,화,3호선,연신내,1.0
2019-06-11,화,6호선,구산,16478.0
2019-06-11,화,6호선,새절,32182.0
2019-06-11,화,6호선,증산,24234.0
2019-06-11,화,6호선,월드컵경기장,69676.0
2019-06-11,화,6호선,마포구청,34563.0
2019-06-11,화,6호선,망원,32194.0
2019-06-11,화,2호선,합정,35505.0
2019-06-11,화,6호선,상수,23613.0
2019-06-11,화,6호선,광흥창,22889.0
2019-06-11,화,6호선,대흥,23377.0
2019-06-11,화,4호선,삼각지,14941.0
2019-06-11,화,6호선,녹사평,12031.0
2019-06-11,화,6호선,이태원,28208.0
2019-06-11,화,6호선,한강진,18810.0
2019-06-11,화,6호선,버티고개,5802.0
2019-06-11,화,3호선,약수,9232.0
2019-06-11,화,5호선,청구,9559.0
2019-06-11,화,2호선,신당,22170.0
2019-06-11,화,6호선,동묘앞,19800.0
2019-06-11,화,6호선,창신,8652.0
2019-06-11,화,6호선,보문,16821.0
2019-06-11,화,6호선,안암,34332.0
2019-06-11,화,6호선,고려대,24253.0
2019-06-11,화,6호선,월곡,30666.0
2019-06-11,화,6호선,상월곡,15911.0
2019-06-11,화,6호선,돌곶이,19588.0
2019-06-11,화,1호선,석계,32077.0
2019-06-11,화,6호선,태릉입구,14798.0
2019-06-11,화,6호선,화랑대,29269.0
2019-06-11,화,6호선,봉화산,23668.0
2019-06-11,화,1호선,도봉산,25241.0
2019-06-11,화,7호선,수락산,31079.0
2019-06-11,화,7호선,마들,27727.0
2019-06-11,화,4호선,노원,48460.0
2019-06-11,화,7호선,중계,36334.0
2019-06-11,화,7호선,하계,45589.0
2019-06-11,화,7호선,공릉,30150.0
2019-06-11,화,6호선,태릉입구,21960.0
2019-06-11,화,7호선,먹골,23780.0
2019-06-11,화,7호선,중화,26427.0
2019-06-11,화,7호선,면목,38813.0
2019-06-11,화,7호선,사가정,37283.0
2019-06-11,화,7호선,용마산,14461.0
2019-06-11,화,7호선,중곡,23230.0
2019-06-11,화,5호선,군자,30099.0
2019-06-11,화,7호선,어린이대공원,39984.0
2019-06-11,화,2호선,건대입구,35422.0
2019-06-11,화,7호선,뚝섬유원지,19853.0
2019-06-11,화,7호선,청담,52131.0
2019-06-11,화,7호선,학동,55135.0
2019-06-11,화,7호선,논현,48196.0
2019-06-11,화,7호선,반포,15274.0
2019-06-11,화,3호선,고속터미널,37017.0
2019-06-11,화,7호선,내방,34884.0
2019-06-11,화,7호선,이수,38330.0
2019-06-11,화,7호선,남성,27399.0
2019-06-11,화,7호선,숭실대입구,39517.0
2019-06-11,화,7호선,상도,29130.0
2019-06-11,화,7호선,장승배기,25116.0
2019-06-11,화,7호선,신대방삼거리,39284.0
2019-06-11,화,7호선,보라매,23717.0
2019-06-11,화,7호선,신풍,26480.0
2019-06-11,화,7호선,대림,20727.0
2019-06-11,화,7호선,남구로,39298.0
2019-06-11,화,1호선,가산디지털단지,102334.0
2019-06-11,화,7호선,천왕,22306.0
2019-06-11,화,1호선,온수,26664.0
2019-06-11,화,8호선,암사,41741.0
2019-06-11,화,5호선,천호,42882.0
2019-06-11,화,8호선,강동구청,25255.0
2019-06-11,화,8호선,몽촌토성,14454.0
2019-06-11,화,2호선,잠실,34470.0
2019-06-11,화,8호선,석촌,19716.0
2019-06-11,화,8호선,송파,22594.0
2019-06-11,화,3호선,가락시장,19655.0
2019-06-11,화,8호선,문정,48658.0
2019-06-11,화,8호선,장지,41418.0
2019-06-11,화,9호선,개화,13654.0
2019-06-11,화,5호선,김포공항,21469.0
2019-06-11,화,9호선,공항시장,6897.0
2019-06-11,화,9호선,신방화,16296.0
2019-06-11,화,9호선,마곡나루,22826.0
2019-06-11,화,9호선,양천향교,21256.0
2019-06-11,화,9호선,가양,47868.0
2019-06-11,화,9호선,증미,16288.0
2019-06-11,화,9호선,등촌,24594.0
2019-06-11,화,9호선,염창,38909.0
2019-06-11,화,9호선,신목동,9451.0
2019-06-11,화,9호선,선유도,16617.0
2019-06-11,화,2호선,당산,42394.0
2019-06-11,화,9호선,국회의사당,38731.0
2019-06-11,화,5호선,여의도,54096.0
2019-06-11,화,9호선,샛강,12492.0
2019-06-11,화,1호선,노량진,62276.0
2019-06-11,화,9호선,노들,9804.0
2019-06-11,화,9호선,흑석,24733.0
2019-06-11,화,4호선,동작,4253.0
2019-06-11,화,9호선,구반포,7232.0
2019-06-11,화,9호선,신반포,6998.0
2019-06-11,화,3호선,고속터미널,32788.0
2019-06-11,화,9호선,사평,7381.0
2019-06-11,화,9호선,신논현,71434.0
2019-06-11,화,4호선,서울역,22547.0
2019-06-11,화,2호선,홍대입구,22659.0
2019-06-11,화,9호선,마곡나루,13131.0
2019-06-11,화,5호선,김포공항,18436.0
2019-06-11,화,9호선,언주,20872.0
2019-06-11,화,9호선,삼성중앙,13859.0
2019-06-11,화,9호선,봉은사,35572.0
2019-06-11,화,2호선,종합운동장,9712.0
2019-06-11,화,9호선,삼전,11631.0
2019-06-11,화,9호선,석촌고분,10567.0
2019-06-11,화,8호선,석촌,13346.0
2019-06-11,화,9호선,송파나루,7884.0
2019-06-11,화,9호선,한성백제,4385.0
2019-06-11,화,5호선,올림픽공원,11574.0
2019-06-11,화,9호선,둔촌오륜,2194.0
2019-06-11,화,9호선,중앙보훈병원,17041.0
2019-06-11,화,4호선,성신여대입구,8462.0
2019-06-11,화,6호선,보문,3648.0
2019-06-11,화,1호선,신설동,4719.0
2019-06-12,수,1호선,신설동,4829.0
2019-06-12,수,6호선,보문,3676.0
2019-06-12,수,4호선,성신여대입구,8763.0
2019-06-12,수,9호선,중앙보훈병원,16866.0
2019-06-12,수,9호선,둔촌오륜,2325.0
2019-06-12,수,5호선,올림픽공원,11742.0
2019-06-12,수,9호선,한성백제,4257.0
2019-06-12,수,9호선,송파나루,8078.0
2019-06-12,수,8호선,석촌,13483.0
2019-06-12,수,9호선,석촌고분,10699.0
2019-06-12,수,9호선,삼전,11855.0
2019-06-12,수,2호선,종합운동장,9770.0
2019-06-12,수,9호선,봉은사,37669.0
2019-06-12,수,9호선,삼성중앙,14001.0
2019-06-12,수,9호선,언주,20200.0
2019-06-12,수,4호선,서울역,114192.0
2019-06-12,수,2호선,시청,59427.0
2019-06-12,수,1호선,종각,97179.0
2019-06-12,수,3호선,종로3가,70030.0
2019-06-12,수,1호선,종로5가,58085.0
2019-06-12,수,4호선,동대문,31833.0
2019-06-12,수,1호선,신설동,36345.0
2019-06-12,수,1호선,제기동,44821.0
2019-06-12,수,6호선,동묘앞,20472.0
2019-06-12,수,2호선,시청,62143.0
2019-06-12,수,2호선,을지로입구,113895.0
2019-06-12,수,3호선,을지로3가,55694.0
2019-06-12,수,2호선,을지로4가,29226.0
2019-06-12,수,2호선,동대문역사문화공원,43775.0
2019-06-12,수,2호선,신당,34581.0
2019-06-12,수,2호선,상왕십리,33298.0
2019-06-12,수,2호선,한양대,36139.0
2019-06-12,수,2호선,뚝섬,46474.0
2019-06-12,수,2호선,성수,74666.0
2019-06-12,수,2호선,건대입구,91673.0
2019-06-12,수,2호선,구의,55759.0
2019-06-12,수,2호선,강변,86731.0
2019-06-12,수,2호선,잠실나루,38972.0
2019-06-12,수,2호선,잠실,170558.0
2019-06-12,수,2호선,잠실새내,54386.0
2019-06-12,수,2호선,종합운동장,35248.0
2019-06-12,수,2호선,삼성,134228.0
2019-06-12,수,2호선,선릉,130417.0
2019-06-12,수,2호선,역삼,128122.0
2019-06-12,수,2호선,강남,219386.0
2019-06-12,수,2호선,교대,96043.0
2019-06-12,수,2호선,서초,55348.0
2019-06-12,수,2호선,방배,51929.0
2019-06-12,수,2호선,사당,101520.0
2019-06-12,수,2호선,낙성대,66309.0
2019-06-12,수,2호선,서울대입구,115377.0
2019-06-12,수,2호선,봉천,56300.0
2019-06-12,수,2호선,신림,152983.0
2019-06-12,수,2호선,신대방,64417.0
2019-06-12,수,2호선,구로디지털단지,149777.0
2019-06-12,수,7호선,대림,66109.0
2019-06-12,수,2호선,신도림,128339.0
2019-06-12,수,2호선,문래,49585.0
2019-06-12,수,2호선,영등포구청,55189.0
2019-06-12,수,2호선,당산,56514.0
2019-06-12,수,2호선,합정,73405.0
2019-06-12,수,2호선,홍대입구,149852.0
2019-06-12,수,2호선,신촌,97384.0
2019-06-12,수,2호선,이대,47042.0
2019-06-12,수,2호선,아현,24705.0
2019-06-12,수,2호선,충정로,27379.0
2019-06-12,수,2호선,용답,6524.0
2019-06-12,수,2호선,신답,4068.0
2019-06-12,수,1호선,신설동,8182.0
2019-06-12,수,2호선,도림천,3058.0
2019-06-12,수,2호선,양천구청,17611.0
2019-06-12,수,2호선,신정네거리,23713.0
2019-06-12,수,2호선,용두,5431.0
2019-06-12,수,3호선,구파발,49799.0
2019-06-12,수,3호선,연신내,91751.0
2019-06-12,수,3호선,불광,44908.0
2019-06-12,수,3호선,녹번,31460.0
2019-06-12,수,3호선,홍제,43948.0
2019-06-12,수,3호선,무악재,9619.0
2019-06-12,수,3호선,독립문,19514.0
2019-06-12,수,3호선,경복궁,59294.0
2019-06-12,수,3호선,안국,59055.0
2019-06-12,수,3호선,종로3가,28017.0
2019-06-12,수,3호선,을지로3가,27589.0
2019-06-12,수,4호선,충무로,3.0
2019-06-12,수,3호선,동대입구,29101.0
2019-06-12,수,3호선,약수,32757.0
2019-06-12,수,3호선,금호,19327.0
2019-06-12,수,3호선,옥수,23518.0
2019-06-12,수,3호선,압구정,78197.0
2019-06-12,수,3호선,신사,73587.0
2019-06-12,수,3호선,잠원,15334.0
2019-06-12,수,3호선,고속터미널,102063.0
2019-06-12,수,2호선,교대,31091.0
2019-06-12,수,3호선,남부터미널,75183.0
2019-06-12,수,3호선,양재,100810.0
2019-06-12,수,3호선,매봉,28006.0
2019-06-12,수,3호선,도곡,13809.0
2019-06-12,수,3호선,대치,28129.0
2019-06-12,수,3호선,학여울,4854.0
2019-06-12,수,3호선,대청,23449.0
2019-06-12,수,3호선,일원,24677.0
2019-06-12,수,3호선,수서,41009.0
2019-06-12,수,3호선,가락시장,23329.0
2019-06-12,수,3호선,경찰병원,18643.0
2019-06-12,수,3호선,오금,15216.0
2019-06-12,수,4호선,당고개,28982.0
2019-06-12,수,4호선,상계,46142.0
2019-06-12,수,4호선,노원,51489.0
2019-06-12,수,4호선,창동,68618.0
2019-06-12,수,4호선,쌍문,71547.0
2019-06-12,수,4호선,수유,85960.0
2019-06-12,수,4호선,미아,39646.0
2019-06-12,수,4호선,미아사거리,66270.0
2019-06-12,수,4호선,길음,56093.0
2019-06-12,수,4호선,성신여대입구,54025.0
2019-06-12,수,4호선,한성대입구,38555.0
2019-06-12,수,4호선,혜화,88351.0
2019-06-12,수,4호선,동대문,56370.0
2019-06-12,수,2호선,동대문역사문화공원,46436.0
2019-06-12,수,4호선,충무로,77066.0
2019-06-12,수,4호선,명동,82751.0
2019-06-12,수,4호선,회현,73864.0
2019-06-12,수,4호선,서울역,39655.0
2019-06-12,수,4호선,숙대입구,39828.0
2019-06-12,수,4호선,삼각지,12176.0
2019-06-12,수,4호선,신용산,38610.0
2019-06-12,수,4호선,이촌,22184.0
2019-06-12,수,4호선,동작,6331.0
2019-06-12,수,4호선,총신대입구,51545.0
2019-06-12,수,2호선,사당,61154.0
2019-06-12,수,4호선,남태령,3036.0
2019-06-12,수,4호선,서울역,7377.0
2019-06-12,수,1호선,남영,27995.0
2019-06-12,수,1호선,용산,78729.0
2019-06-12,수,1호선,노량진,24798.0
2019-06-12,수,1호선,대방,34514.0
2019-06-12,수,1호선,영등포,97529.0
2019-06-12,수,2호선,신도림,10014.0
2019-06-12,수,1호선,신길,21416.0
2019-06-12,수,1호선,구로,47354.0
2019-06-12,수,1호선,가산디지털단지,45867.0
2019-06-12,수,1호선,금천구청,28827.0
2019-06-12,수,1호선,독산,41234.0
2019-06-12,수,1호선,지제,5812.0
2019-06-12,수,1호선,개봉,55846.0
2019-06-12,수,1호선,오류동,28062.0
2019-06-12,수,1호선,주안,51345.0
2019-06-12,수,1호선,구일,17766.0
2019-06-12,수,1호선,온수,18544.0
2019-06-12,수,4호선,이촌,8977.0
2019-06-12,수,3호선,옥수,100.0
2019-06-12,수,1호선,외대앞,24352.0
2019-06-12,수,1호선,신이문,20456.0
2019-06-12,수,1호선,석계,23137.0
2019-06-12,수,1호선,광운대,23242.0
2019-06-12,수,1호선,월계,18018.0
2019-06-12,수,1호선,녹천,10894.0
2019-06-12,수,1호선,방학,23391.0
2019-06-12,수,1호선,도봉,14633.0
2019-06-12,수,1호선,도봉산,14484.0
2019-06-12,수,4호선,산본,43557.0
2019-06-12,수,4호선,대야미,10302.0
2019-06-12,수,4호선,한대앞,21219.0
2019-06-12,수,4호선,중앙,39683.0
2019-06-12,수,4호선,고잔,20069.0
2019-06-12,수,4호선,정왕,21968.0
2019-06-12,수,4호선,오이도,23318.0
2019-06-12,수,4호선,수리산,9518.0
2019-06-12,수,4호선,선바위,20585.0
2019-06-12,수,4호선,경마공원,5907.0
2019-06-12,수,4호선,대공원,8764.0
2019-06-12,수,4호선,과천,11817.0
2019-06-12,수,4호선,정부과천청사,31980.0
2019-06-12,수,4호선,평촌,42910.0
2019-06-12,수,2호선,선릉,36899.0
2019-06-12,수,3호선,도곡,16880.0
2019-06-12,수,3호선,수서,32822.0
2019-06-12,수,3호선,백석,24780.0
2019-06-12,수,1호선,회기,66256.0
2019-06-12,수,4호선,서울역,10990.0
2019-06-12,수,2호선,신촌,2760.0
2019-06-12,수,2호선,홍대입구,4318.0
2019-06-12,수,5호선,방화,16789.0
2019-06-12,수,5호선,개화산,13722.0
2019-06-12,수,5호선,김포공항,15350.0
2019-06-12,수,5호선,송정,20653.0
2019-06-12,수,5호선,마곡,15599.0
2019-06-12,수,5호선,발산,46181.0
2019-06-12,수,5호선,우장산,37130.0
2019-06-12,수,5호선,화곡,67976.0
2019-06-12,수,2호선,까치산,67748.0
2019-06-12,수,5호선,신정,26600.0
2019-06-12,수,5호선,목동,46551.0
2019-06-12,수,5호선,오목교,55825.0
2019-06-12,수,2호선,영등포구청,9148.0
2019-06-12,수,5호선,영등포시장,22756.0
2019-06-12,수,1호선,신길,8338.0
2019-06-12,수,5호선,여의도,63499.0
2019-06-12,수,5호선,여의나루,22998.0
2019-06-12,수,5호선,마포,35067.0
2019-06-12,수,5호선,애오개,17394.0
2019-06-12,수,2호선,충정로,12022.0
2019-06-12,수,5호선,서대문,47270.0
2019-06-12,수,5호선,광화문,83304.0
2019-06-12,수,3호선,종로3가,33443.0
2019-06-12,수,2호선,을지로4가,13182.0
2019-06-12,수,2호선,동대문역사문화공원,7717.0
2019-06-12,수,5호선,청구,9526.0
2019-06-12,수,5호선,신금호,16318.0
2019-06-12,수,5호선,행당,19032.0
2019-06-12,수,5호선,마장,14309.0
2019-06-12,수,5호선,답십리,37361.0
2019-06-12,수,5호선,장한평,43916.0
2019-06-12,수,5호선,군자,26737.0
2019-06-12,수,5호선,아차산,35885.0
2019-06-12,수,5호선,광나루,32321.0
2019-06-12,수,5호선,천호,44915.0
2019-06-12,수,5호선,강동,43655.0
2019-06-12,수,5호선,길동,17770.0
2019-06-12,수,5호선,굽은다리,21992.0
2019-06-12,수,5호선,명일,19579.0
2019-06-12,수,5호선,고덕,23705.0
2019-06-12,수,5호선,상일동,28647.0
2019-06-12,수,5호선,둔촌동,20975.0
2019-06-12,수,5호선,올림픽공원,10725.0
2019-06-12,수,5호선,방이,17789.0
2019-06-12,수,3호선,오금,9141.0
2019-06-12,수,5호선,개롱,17115.0
2019-06-12,수,5호선,거여,18119.0
2019-06-12,수,5호선,마천,12696.0
2019-06-12,수,6호선,응암,41569.0
2019-06-12,수,6호선,역촌,10091.0
2019-06-12,수,3호선,불광,11524.0
2019-06-12,수,6호선,독바위,6884.0
2019-06-12,수,6호선,구산,16754.0
2019-06-12,수,6호선,새절,32954.0
2019-06-12,수,6호선,증산,24209.0
2019-06-12,수,6호선,월드컵경기장,12263.0
2019-06-12,수,6호선,마포구청,32701.0
2019-06-12,수,6호선,망원,32128.0
2019-06-12,수,2호선,합정,31350.0
2019-06-12,수,6호선,상수,23685.0
2019-06-12,수,6호선,광흥창,22418.0
2019-06-12,수,6호선,대흥,23391.0
2019-06-12,수,4호선,삼각지,14480.0
2019-06-12,수,6호선,녹사평,12039.0
2019-06-12,수,6호선,이태원,28748.0
2019-06-12,수,6호선,한강진,19732.0
2019-06-12,수,6호선,버티고개,5664.0
2019-06-12,수,3호선,약수,9120.0
2019-06-12,수,5호선,청구,9410.0
2019-06-12,수,2호선,신당,21831.0
2019-06-12,수,6호선,동묘앞,20648.0
2019-06-12,수,6호선,창신,8514.0
2019-06-12,수,6호선,보문,16741.0
2019-06-12,수,6호선,안암,32817.0
2019-06-12,수,6호선,고려대,24153.0
2019-06-12,수,6호선,월곡,31176.0
2019-06-12,수,6호선,상월곡,15928.0
2019-06-12,수,6호선,돌곶이,19420.0
2019-06-12,수,1호선,석계,31656.0
2019-06-12,수,6호선,태릉입구,14818.0
2019-06-12,수,6호선,화랑대,28392.0
2019-06-12,수,6호선,봉화산,23214.0
2019-06-12,수,1호선,도봉산,24992.0
2019-06-12,수,7호선,수락산,30791.0
